FEI-1210020[64097130]
;
07D0,1.70,-5420,-8951,-1472
0FBD,1.70,-3560,-9849,-1629
1698,1.70,-1843,-10342,-1713
1AE4,1.70,-724,-10496,-1739
1AE4,1.70,-723,-10497,-1739
1F7F,1.70,471,-10535,-1740
2A90,1.70,3313,-10064,-1648
4256,1.70,8424,-6677,-1019
4FF3,1.70,10178,-3596,-446
5A9B,1.70,10795,-890,46
6B15,1.70,10249,3347,808
7679,1.70,8922,6003,1297
7D1F,1.70,7806,7335,1544
7D28,1.60,8131,7681,1617
88FF,1.60,5584,9644,1956
9210,1.60,3311,10614,2119
9E5F,1.60,7,11065,2181
AD43,1.60,-3951,10277,2022
BA76,1.60,-7024,8460,1687
C71A,1.60,-9266,5903,1210
CEF8,1.60,-10249,4024,863
ED51,1.60,-10228,-3971,-584
FE24,1.60,-7719,-7727,-1250
1495,1.60,-2469,-10718,-1771
3212,1.60,5347,-9758,-1576
3C38,1.60,7622,-8183,-1279
477D,1.60,9615,-5833,-848
5433,1.60,11004,-2658,-264
5D7D,1.60,11325,-145,182
6C71,1.60,10621,3865,908
74CC,1.60,9590,5899,1284
7B35,1.60,8534,7291,1539
7D22,1.50,8540,8054,1680
8C46,1.50,5021,10557,2114
9639,1.50,2312,11414,2254
9DBE,1.50,173,11600,2280
A8B4,1.50,-2914,11192,2195
B223,1.50,-5413,10201,2017
BE21,1.50,-8145,8164,1647
C8D6,1.50,-10004,5774,1205
CECA,1.50,-10746,4264,930
D37A,1.50,-11175,2996,702
D8ED,1.50,-11453,1490,424
E1F4,1.50,-11483,-1052,-41
ED44,1.50,-10744,-4157,-597
F471,1.50,-9832,-5977,-918
0081,1.50,-7624,-8590,-1389
09F9,1.50,-5415,-10138,-1658
1087,1.50,-3706,-10909,-1790
1520,1.50,-2450,-11298,-1856
1AFC,1.50,-785,-11550,-1896
2389,1.50,1654,-11513,-1881
30CC,1.50,5286,-10424,-1680
3E05,1.50,8370,-8235,-1277
4B9D,1.50,10677,-5096,-699
5AD0,1.50,11820,-921,57
6C0B,1.50,11145,3941,928
7791,1.50,9579,6836,1466
788A,1.50,9422,7060,1506
772C,1.30,10559,7405,1568
7FE6,1.30,8742,9450,1921
85DE,1.30,7240,10596,2122
8A71,1.30,6007,11322,2249
918E,1.30,3938,12171,2395
A4A9,1.30,-1978,12533,2445
AC52,1.30,-4293,11924,2326
B842,1.30,-7550,10147,2000
C1B2,1.30,-9680,8129,1634
CBF8,1.30,-11413,5465,1151
D382,1.30,-12240,3272,756
DF3E,1.30,-12648,-322,109
F2A5,1.30,-11068,-6069,-906
0067,1.30,-8391,-9394,-1486
0B54,1.30,-5571,-11318,-1821
16D2,1.30,-2181,-12486,-2022
1B01,1.30,-872,-12659,-2048
2DAB,1.30,4872,-11844,-1880
485D,1.30,11174,-6488,-905
5369,1.30,12534,-3296,-336
5BDB,1.30,12993,-681,132
6B31,1.30,12285,4071,975
7B32,1.30,9768,8384,1760
8033,1.30,8648,9492,1961
81E7,2.05,5904,6994,1409
8D31,2.05,3764,8295,1638
9401,2.05,2318,8763,1718
A5E5,2.05,-1624,8840,1722
B15B,2.05,-4018,8007,1568
BA0A,2.05,-5616,6959,1381
C788,2.05,-7573,4744,968
CDF7,2.05,-8229,3487,743
D5A8,2.05,-8742,1878,451
E076,2.05,-8924,-476,21
EEA2,2.05,-8189,-3488,-509
F440,2.05,-7619,-4587,-700
FF58,2.05,-6067,-6470,-1037
0828,2.05,-4516,-7632,-1242
0EA1,2.05,-3236,-8286,-1358
144D,2.05,-2045,-8669,-1426
16A2,2.05,-1535,-8790,-1449
217F,2.05,863,-8939,-1473
2AF5,2.05,2924,-8538,-1398
4298,2.05,7211,-5618,-853
4F53,2.05,8635,-3183,-415
6171,2.05,9158,760,289
68AD,2.05,8903,2339,576
731D,2.05,7997,4480,964
7842,2.05,7372,5429,1137
7A9C,2.10,6889,5720,1181
8661,2.10,4954,7373,1478
8F5C,2.10,3220,8258,1632
9BF7,2.10,551,8790,1716
AD6F,2.10,-3139,8158,1583
B51E,2.10,-4620,7412,1448
BE97,2.10,-6213,6147,1213
C6F0,2.10,-7331,4745,955
CB6A,2.10,-7793,3906,805
D43A,2.10,-8488,2136,483
DBD7,2.10,-8727,519,191
E95C,2.10,-8382,-2341,-323
F399,2.10,-7509,-4358,-673
04FB,2.10,-4986,-7090,-1154
113F,2.10,-2626,-8291,-1366
176B,2.10,-1321,-8635,-1426
2332,2.10,1224,-8698,-1428
3437,2.10,4696,-7522,-1206
4EF1,2.10,8387,-3178,-418
5E18,2.10,9002,19,164
6C6F,2.10,8440,3057,706
78E2,2.10,7119,5408,1132
7F93,2.10,6132,6477,1322
8048,2.15,5890,6445,1297
8B10,2.15,3988,7694,1517
926C,2.15,2532,8255,1613
9EB8,2.15,-37,8597,1667
A92F,2.15,-2219,8274,1603
B70C,2.15,-4894,6988,1368
CBB4,2.15,-7643,3763,778
D728,2.15,-8400,1489,369
0E42,2.15,-3151,-7869,-1284
1D02,2.15,-117,-8557,-1411
276A,2.15,2079,-8338,-1366
446E,2.15,7130,-5060,-748
545F,2.15,8566,-2021,-187
5EE5,2.15,8790,189,233
6661,2.15,8613,1763,483
72D2,2.15,7671,4222,932
7C6B,2.15,6464,5850,1240
8195,2.20,5545,6474,1295
907A,2.20,2861,7955,1558
9DBD,2.20,168,8399,1626
A6AB,2.20,-1659,8202,1582
ADD8,2.20,-3072,7766,1501
B922,2.20,-5085,6608,1288
C33F,2.20,-6559,5145,1006
C82E,2.20,-7126,4316,848
D164,2.20,-7907,2595,530
D80A,2.20,-8226,1283,268
E054,2.20,-8295,-407,-75
EB06,2.20,-7883,-2549,-471
F483,2.20,-7059,-4303,-819
FC2B,2.20,-6104,-5550,-1054
04EE,2.20,-4753,-6743,-1267
0CBE,2.20,-3351,-7537,-1423
13E4,2.20,-1968,-8037,-1483
1CCF,2.20,-142,-8333,-1498
279B,2.20,2078,-8124,-1395
2EBE,2.20,3482,-7682,-1237
4688,2.20,7196,-4576,-669
535B,2.20,8300,-2172,-238
60B8,2.20,8571,564,249
7296,2.20,7522,4085,879
78AC,2.20,6826,5123,1068
7E4C,2.20,6048,6002,1220
7D87,2.30,5909,5651,1140
8BCF,2.30,3611,7259,1421
9424,2.30,2058,7813,1511
9ECA,2.30,-38,8030,1543
A556,2.30,-1312,7895,1515
B7BA,2.30,-4631,6486,1251
C584,2.30,-6525,4575,903
CC44,2.30,-7193,3424,699
DCA3,2.30,-7945,328,147
FDA0,2.30,-5640,-5533,-880
0EDA,2.30,-2825,-7382,-1199
15D5,2.30,-1514,-7800,-1270
1A85,2.30,-584,-7932,-1290
2190,2.30,800,-7958,-1292
30FA,2.30,3736,-7162,-1149
40AB,2.30,6191,-5284,-804
4902,2.30,7146,-3960,-565
566C,2.30,8091,-1491,-124
6849,2.30,7945,2009,492
742B,2.30,7034,4174,876
79A3,2.30,6415,5052,1035
7CBC,2.30,6012,5514,1121
7E28,2.40,5589,5507,1090
8797,2.40,4158,6569,1272
901F,2.40,2694,7252,1394
9672,2.40,1544,7558,1449
A529,2.40,-1217,7556,1438
AF29,2.40,-3017,7009,1331
BA7C,2.40,-4834,5891,1134
C23E,2.40,-5851,4858,946
CD60,2.40,-6963,3082,634
E135,2.40,-7577,-539,-13
E6BE,2.40,-7422,-1567,-192
F282,2.40,-6638,-3612,-547
FF20,2.40,-5194,-5491,-865
08D6,2.40,-3727,-6585,-1053
111E,2.40,-2301,-7221,-1166
1B4E,2.40,-404,-7603,-1229
2435,2.40,1275,-7550,-1215
323D,2.40,3786,-6739,-1072
39CC,2.40,4978,-5957,-930
4BF5,2.40,7103,-3288,-453
56C7,2.40,7740,-1354,-110
6459,2.40,7755,1199,332
6C3F,2.40,7389,2640,588
750F,2.40,6652,4137,850
8024,2.40,5285,5724,1134
7E0B,2.50,5337,5230,1025
8AF6,2.50,3449,6570,1255
9CC4,2.50,342,7334,1385
A45E,2.50,-1010,7252,1367
AF64,2.50,-2912,6683,1259
B71A,2.50,-4123,6004,1141
BD32,2.50,-4967,5306,1022
C1DE,2.50,-5544,4703,908
C9E9,2.50,-6364,3505,700
D25C,2.50,-6943,2113,455
DEC4,2.50,-7248,-71,68
E84C,2.50,-7007,-1820,-237
F09A,2.50,-6502,-3144,-464
FB19,2.50,-5449,-4717,-731
086E,2.50,-3609,-6247,-989
1111,2.50,-2198,-6889,-1104
1AC4,2.50,-476,-7243,-1165
26B0,2.50,1666,-7128,-1145
41F7,2.50,5832,-4659,-701
5455,2.50,7306,-1727,-183
5B1A,2.50,7501,-519,29
6B72,2.50,7111,2385,530
75A6,2.50,6307,4049,821
7E9B,2.50,5257,5281,1041
7CC7,2.70,5045,4646,891
853B,2.70,3981,5543,1052
90FA,2.70,2242,6398,1192
A205,2.70,-530,6700,1239
AED9,2.70,-2572,6167,1141
B6FA,2.70,-3767,5494,1027
D1FF,2.70,-6340,1999,420
DBE8,2.70,-6618,403,142
E77A,2.70,-6453,-1483,-187
EEA3,2.70,-6068,-2585,-373
F1BC,2.70,-5845,-3043,-452
F947,2.70,-5176,-4088,-628
0374,2.70,-3981,-5262,-823
0A96,2.70,-2990,-5894,-928
15F7,2.70,-1215,-6530,-1036
1DAC,2.70,48,-6667,-1058
23B0,2.70,1048,-6615,-1047
3570,2.70,3791,-5623,-876
455F,2.70,5679,-3814,-553
5899,2.70,6829,-878,-47
6643,2.70,6755,1371,334
7A2F,2.70,5325,4311,839
7B72,2.70,5191,4470,864
7AE2,2.90,4822,4046,764
87F6,2.90,3306,5306,974
8F76,2.90,2153,5841,1063
B071,2.90,-2572,5547,1021
BA02,2.90,-3791,4783,865
C437,2.90,-4851,3678,645
CBD2,2.90,-5448,2695,521
D22C,2.90,-5791,1812,375
DCBC,2.90,-6061,249,109
E49E,2.90,-5984,-927,-93
EE8E,2.90,-5561,-2360,-330
F3AC,2.90,-5216,-3042,-440
F792,2.90,-4886,-3533,-528
0142,2.90,-3901,-4612,-700
08DD,2.90,-2959,-5273,-810
0F9B,2.90,-2037,-5706,-883
16F9,2.90,-951,-6012,-936
1BBC,2.90,-232,-6104,-948
239E,2.90,954,-6059,-943
2AC3,2.90,2014,-5821,-903
328C,2.90,3091,-5370,-829
40D3,2.90,4796,-4039,-598
4926,2.90,5527,-3011,-423
5A1A,2.90,6308,-580,-11
62B6,2.90,6290,731,204
6E87,2.90,5827,2451,496
731E,2.90,5508,3072,601
76E7,2.90,5198,3559,685
7985,2.90,4959,3882,737
