[63FD6149]
;FEI-1210016
880C,1.50,-147,-10952,-1791
8922,1.50,144,-10970,-1794
8E29,1.30,1663,-12128,-1914
9520,1.30,3729,-11742,-1825
9A8E,1.30,5281,-11188,-1712
9F05,1.30,6505,-10573,-1590
A531,1.30,8069,-9524,-1373
A9DE,1.30,9152,-8593,-1173
B1D1,1.30,10696,-6706,-773
BB57,1.30,11980,-4097,-223
C7C2,1.30,12658,-362,554
D24B,1.30,12286,2825,1216
D813,1.30,11720,4508,1557
E439,1.30,9763,7626,2175
FAD6,1.30,4174,11328,2868
005B,1.30,2595,11743,2938
0950,1.30,-36,11997,2985
0FD4,1.30,-1949,11825,2946
1B6A,1.30,-5232,10844,2737
2375,1.30,-7321,9647,2492
2CC4,1.30,-9387,7772,2104
37AB,1.30,-11196,5044,1533
5218,1.30,-11973,-2738,-108
6429,1.30,-9573,-7577,-1091
743B,1.30,-5870,-10627,-1679
7F98,1.30,-2699,-11840,-1893
872A,1.30,-445,-12176,-1935
8F73,1.30,2032,-12052,-1902
9186,1.30,2645,-11954,-1879
8BAE,2.05,675,-8166,-1370
9388,2.05,2258,-7920,-1313
A1DF,2.05,4916,-6756,-1051
AFA9,2.05,6937,-4829,-629
BF22,2.05,8267,-2004,-24
EE91,2.05,5078,6481,1749
F57E,2.05,3885,7194,1894
FF9E,2.05,1956,7867,2028
08D6,2.05,111,8066,2061
0E6F,2.05,-1001,7997,2047
1720,2.05,-2706,7604,1953
2437,2.05,-5018,6366,1687
2CBA,2.05,-6270,5201,1435
39DC,2.05,-7639,2954,949
3F0E,2.05,-7962,1967,734
4F2A,2.05,-8105,-1250,41
5BD8,2.05,-7316,-3654,-466
6A57,2.05,-5534,-5956,-943
747C,2.05,-3867,-7134,-1183
7F72,2.05,-1797,-7920,-1341
89A5,2.05,254,-8149,-1375
8954,2.05,198,-8150,-1373
8E27,2.10,1166,-7928,-1322
92D2,2.10,2069,-7764,-1290
977C,2.10,2955,-7516,-1235
A0DE,2.10,4639,-6713,-1057
A7C0,2.10,5734,-5878,-874
ACA6,2.10,6410,-5183,-725
AFB6,2.10,6788,-4715,-624
B3DA,2.10,7243,-4027,-477
B9B7,2.10,7760,-2977,-252
BD71,2.10,7999,-2281,-106
C133,2.10,8180,-1564,49
C2FB,2.10,8238,-1215,123
C859,2.10,8327,-159,345
CDB5,2.10,8260,909,564
D1AC,2.10,8111,1677,727
E39E,2.10,6565,4849,1397
E757,2.10,6084,5408,1513
EC53,2.10,5334,6072,1643
F4EC,2.10,3904,6967,1826
FC79,2.10,2516,7520,1943
05F8,2.10,679,7851,2005
1915,2.10,-2993,7276,1870
1CC9,2.10,-3646,6980,1809
277E,2.10,-5394,5810,1561
2CE9,2.10,-6138,5047,1400
4030,2.10,-7817,1704,676
486C,2.10,-8006,99,329
65CB,2.10,-6024,-5177,-786
74CD,2.10,-3717,-6999,-1160
7F75,2.10,-1750,-7733,-1308
876B,2.10,-182,-7955,-1343
89A2,2.10,250,-7961,-1342
8E5A,2.10,1193,-7904,-1322
8DC2,2.15,1065,-7718,-1288
9677,2.15,2694,-7366,-1208
9971,2.15,3241,-7176,-1166
9FCD,2.15,4341,-6632,-1047
AB4B,2.15,6063,-5231,-740
C1B2,2.15,7956,-1422,69
CA6D,2.15,8097,251,412
D4F9,2.15,7728,2245,831
DA79,2.15,7329,3230,1036
E595,2.15,6148,5006,1408
F7E7,2.15,3280,7027,1817
074C,2.15,412,7648,1939
1C78,2.15,-3486,6805,1756
25C0,2.15,-4986,5866,1558
2D04,2.15,-5976,4896,1351
3A1F,2.15,-7256,2755,885
448F,2.15,-7724,832,473
535F,2.15,-7514,-1969,-126
6A67,2.15,-5238,-5651,-887
8516,2.15,-615,-7695,-1298
88D6,2.15,96,-7734,-1300
8E03,2.20,1084,-7487,-1247
967A,2.20,2624,-7152,-1168
9DEF,2.20,3915,-6611,-1051
A4A9,2.20,4967,-5919,-889
B64B,2.20,7052,-3390,-350
BDF5,2.20,7568,-2060,-69
C727,2.20,7821,-371,282
C87B,2.20,7866,-121,334
D549,2.20,7457,2225,814
E229,2.20,6373,4363,1259
EBBC,2.20,5136,5669,1523
F4CB,2.20,3718,6575,1709
056A,2.20,756,7419,1878
0ED2,2.20,-981,7363,1858
232C,2.20,-4474,5995,1566
26AE,2.20,-4985,5602,1480
2D45,2.20,-5833,4725,1288
4259,2.20,-7488,1219,544
4DBF,2.20,-7540,-890,93
5A47,2.20,-6905,-3122,-376
7C21,2.20,-2254,-7183,-1201
8A7C,2.20,408,-7554,-1268
8E18,2.20,1096,-7506,-1251
8F00,2.20,1264,-7487,-1245
8B63,2.30,565,-7161,-1188
923A,2.30,1772,-7001,-1154
A111,2.30,4185,-5956,-927
AE8C,2.30,5918,-4341,-576
BAF7,2.30,6967,-2436,-183
C7E6,2.30,7368,-218,279
D455,2.30,7066,1927,717
DF74,2.30,6258,3697,1080
E4CD,2.30,5699,4449,1239
ED57,2.30,4603,5474,1448
F89B,2.30,2891,6460,1648
FEEB,2.30,1843,6791,1717
0A97,2.30,-176,6988,1755
1723,2.30,-2324,6589,1664
1FD1,2.30,-3692,5955,1525
2CB6,2.30,-5403,4514,1211
383E,2.30,-6503,2825,852
3F4F,2.30,-6897,1674,607
4C97,2.30,-7068,-627,121
4BF3,2.30,-7075,-510,141
598E,2.30,-6503,-2792,-329
6571,2.30,-5382,-4537,-690
7531,2.30,-3221,-6247,-1033
7D2D,2.30,-1924,-6768,-1135
82F9,2.30,-919,-6987,-1171
8A27,2.30,335,-7081,-1186
905A,2.40,1390,-6711,-1109
977A,2.40,2547,-6412,-1046
A9ED,2.40,5168,-4754,-693
B682,2.40,6403,-3021,-330
C36C,2.40,7046,-959,99
D4FE,2.40,6784,1965,697
DA59,2.40,6436,2797,865
E36E,2.40,5639,4107,1137
EA2C,2.40,4852,4930,1319
F4B5,2.40,3399,5931,1525
FC07,2.40,2255,6394,1617
0A01,2.40,-75,6725,1683
10B5,2.40,-1182,6604,1655
18E2,2.40,-2498,6222,1575
21BF,2.40,-3820,5552,1437
27FA,2.40,-4645,4913,1303
36A5,2.40,-6119,2952,888
46E7,2.40,-6793,342,330
56C5,2.40,-6416,-2266,-222
6C01,2.40,-4384,-5139,-806
7B0F,2.40,-2176,-6383,-1056
8EA0,2.40,1089,-6727,-1116
9145,2.40,1529,-6655,-1104
8B41,2.50,509,-6471,-1070
92FE,2.50,1742,-6309,-1032
A6F5,2.50,4579,-4847,-721
A6F5,2.50,4581,-4847,-720
B277,2.50,5775,-3439,-425
C038,2.50,6597,-1413,-1
C038,2.50,6597,-1412,-2
CA9C,2.50,6733,237,332
CD51,2.50,6691,665,419
D516,2.50,6430,1876,666
DA3B,2.50,6123,2638,819
DE8C,2.50,5806,3251,945
E52F,2.50,5181,4122,1127
ED91,2.50,4196,5025,1313
F549,2.50,3148,5686,1443
FC2D,2.50,2123,6093,1524
02E7,2.50,1068,6331,1572
10B3,2.50,-1113,6288,1556
1B83,2.50,-2756,5755,1440
2477,2.50,-3981,5029,1280
2CB4,2.50,-4930,4134,1079
3E29,2.50,-6229,1700,570
4B5C,2.50,-6449,-372,136
5F33,2.50,-5500,-3343,-470
71F9,2.50,-3370,-5439,-890
7D48,2.50,-1723,-6170,-1026
8AAA,2.50,402,-6455,-1069
8A44,2.70,329,-5825,-954
A64E,2.70,4063,-4419,-665
AE00,2.70,4836,-3622,-494
B558,2.70,5418,-2737,-314
BBF0,2.70,5805,-1870,-137
CFF0,2.70,5981,974,431
D7E4,2.70,5672,2068,651
DFA7,2.70,5149,3055,849
EFC9,2.70,3541,4714,1188
F923,2.70,2346,5342,1315
FF52,2.70,1499,5605,1363
062D,2.70,516,5747,1393
0DDE,2.70,-578,5719,1384
149B,2.70,-1533,5532,1345
2355,2.70,-3427,4615,1149
2C8D,2.70,-4407,3729,957
349E,2.70,-5076,2783,767
3F03,2.70,-5625,1415,492
4B97,2.70,-5778,-364,121
53A4,2.70,-5577,-1503,-103
69A3,2.70,-3970,-4173,-636
7639,2.70,-2476,-5196,-838
8A8E,2.70,360,-5802,-949
8BBE,2.90,506,-5254,-848
91C2,2.90,1285,-5149,-826
9876,2.90,2127,-4898,-777
A2F5,2.90,3337,-4257,-647
B10E,2.90,4609,-2939,-374
BEDA,2.90,5336,-1319,-55
C6B7,2.90,5486,-313,142
CE16,2.90,5445,642,327
D57D,2.90,5233,1576,510
D9C8,2.90,5026,2091,612
E04E,2.90,4617,2834,756
ED9D,2.90,3438,4096,1003
F666,2.90,2462,4684,1120
043C,2.90,733,5166,1214
0893,2.90,173,5200,1219
0CA9,2.90,-346,5182,1216
15D1,2.90,-1513,4953,1167
2114,2.90,-2837,4345,1040
2CA4,2.90,-3977,3357,844
3677,2.90,-4686,2309,636
4006,2.90,-5106,1151,398
4B5E,2.90,-5230,-295,104
5EE6,2.90,-4459,-2677,-367
6ABA,2.90,-3472,-3850,-594
75DF,2.90,-2265,-4675,-750
7C05,2.90,-1520,-4976,-808
814C,2.90,-852,-5149,-835
8A71,2.90,327,-5238,-850
